t_sec,id1_shoulder_pan[%],id2_shoulder_lift[%],id3_elbow_flex[mA],id4_wrist_flex[mA],id5_wrist_roll[mA],id6_gripper[mA]
46.433,0.0,0.0,0.0,0.0,0.0,0.0
46.454,0.0,0.0,0.0,0.0,0.0,0.0
46.475,0.0,0.0,0.0,0.0,0.0,0.0
46.496,0.0,0.0,0.0,0.0,0.0,0.0
46.517,0.0,0.0,0.0,0.0,0.0,0.0
46.553,0.0,0.0,0.0,0.0,0.0,0.0
46.574,0.0,0.0,0.0,0.0,0.0,0.0
46.595,0.0,0.0,0.0,0.0,0.0,0.0
46.616,0.0,0.0,0.0,0.0,0.0,0.0
46.637,0.0,0.0,0.0,0.0,0.0,0.0
46.673,0.0,0.0,0.0,0.0,0.0,0.0
46.694,0.0,0.0,0.0,0.0,0.0,0.0
46.715,0.0,0.0,0.0,0.0,0.0,0.0
46.736,0.0,0.0,0.0,0.0,0.0,0.0
46.757,0.0,0.0,0.0,0.0,0.0,0.0
46.793,0.0,0.0,0.0,0.0,0.0,0.0
46.814,0.0,0.0,0.0,0.0,0.0,0.0
46.835,0.0,0.0,0.0,0.0,0.0,0.0
46.856,0.0,0.0,0.0,0.0,0.0,0.0
46.877,0.0,0.0,0.0,0.0,0.0,0.0
46.912,0.0,0.0,0.0,0.0,0.0,0.0
46.933,0.0,0.0,0.0,0.0,0.0,0.0
46.955,0.0,0.0,0.0,0.0,0.0,0.0
46.976,0.0,0.0,0.0,0.0,0.0,0.0
46.997,0.0,0.0,0.0,0.0,0.0,0.0
47.033,0.0,0.0,0.0,0.0,0.0,0.0
47.054,0.0,0.0,0.0,0.0,0.0,0.0
47.075,0.0,0.0,0.0,0.0,0.0,0.0
47.096,0.0,0.0,0.0,0.0,0.0,0.0
47.117,0.0,0.0,0.0,0.0,0.0,0.0
47.153,0.0,0.0,0.0,0.0,0.0,0.0
47.174,0.0,0.0,0.0,0.0,0.0,0.0
47.195,0.0,0.0,0.0,0.0,0.0,0.0
47.216,0.0,0.0,0.0,0.0,0.0,0.0
47.237,0.0,0.0,0.0,0.0,0.0,0.0
47.274,0.0,0.0,0.0,0.0,0.0,0.0
47.295,0.0,0.0,0.0,0.0,0.0,0.0
47.316,0.0,0.0,0.0,0.0,0.0,0.0
47.337,0.0,0.0,0.0,0.0,0.0,0.0
47.358,0.0,0.0,0.0,0.0,0.0,0.0
47.394,0.0,0.0,0.0,0.0,0.0,0.0
47.415,0.0,0.0,0.0,0.0,0.0,0.0
47.436,0.0,0.0,0.0,0.0,0.0,0.0
47.457,0.0,0.0,0.0,0.0,0.0,0.0
47.478,0.0,0.0,0.0,0.0,0.0,0.0
47.514,0.0,0.0,0.0,0.0,0.0,0.0
47.535,0.0,0.0,0.0,0.0,0.0,0.0
47.556,0.0,0.0,0.0,0.0,0.0,0.0
47.577,0.0,0.0,0.0,0.0,0.0,0.0
47.598,0.0,0.0,0.0,0.0,0.0,0.0
47.634,0.0,0.0,0.0,0.0,0.0,0.0
47.655,0.0,0.0,0.0,0.0,0.0,0.0
47.676,0.0,0.0,0.0,0.0,0.0,0.0
47.697,0.0,0.0,0.0,0.0,0.0,0.0
47.718,0.0,0.0,0.0,0.0,0.0,0.0
47.754,0.0,0.0,0.0,0.0,0.0,0.0
47.775,0.0,0.0,0.0,0.0,0.0,0.0
47.796,0.0,0.0,0.0,0.0,0.0,0.0
47.817,0.0,0.0,0.0,0.0,0.0,0.0
47.838,0.0,0.0,0.0,0.0,0.0,0.0
47.874,0.0,0.0,0.0,0.0,0.0,0.0
47.895,0.0,0.0,0.0,0.0,0.0,0.0
47.916,0.0,0.0,0.0,0.0,0.0,0.0
47.937,0.0,0.0,0.0,0.0,0.0,0.0
47.958,0.0,0.0,0.0,0.0,0.0,0.0
47.994,0.0,0.0,0.0,0.0,0.0,0.0
48.015,0.0,0.0,0.0,0.0,0.0,0.0
48.036,0.0,0.0,0.0,0.0,0.0,0.0
48.057,0.0,0.0,0.0,0.0,0.0,0.0
48.078,0.0,0.0,0.0,0.0,0.0,0.0
48.116,0.0,0.0,0.0,0.0,0.0,0.0
48.137,0.0,0.0,0.0,0.0,0.0,0.0
48.158,0.0,0.0,0.0,0.0,0.0,0.0
48.179,0.0,0.0,0.0,0.0,0.0,0.0
48.214,0.0,0.0,0.0,0.0,0.0,0.0
48.235,0.0,0.0,0.0,0.0,0.0,0.0
48.256,0.0,0.0,0.0,0.0,0.0,0.0
48.277,0.0,0.0,0.0,0.0,0.0,0.0
48.298,0.0,0.0,0.0,0.0,0.0,0.0
48.334,0.0,0.0,0.0,0.0,0.0,0.0
48.355,0.0,0.0,0.0,0.0,0.0,0.0
48.376,0.0,0.0,0.0,0.0,0.0,0.0
48.397,0.0,0.0,0.0,0.0,0.0,0.0
48.418,0.0,0.0,0.0,0.0,0.0,0.0
48.454,0.0,0.0,0.0,0.0,0.0,0.0
48.475,0.0,0.0,0.0,0.0,0.0,0.0
48.496,0.0,0.0,0.0,0.0,0.0,0.0
48.517,0.0,0.0,0.0,0.0,0.0,0.0
48.538,0.0,0.0,0.0,0.0,0.0,0.0
48.575,0.0,0.0,0.0,0.0,0.0,0.0
48.596,0.0,0.0,0.0,0.0,0.0,0.0
48.617,0.0,0.0,0.0,0.0,0.0,0.0
48.638,0.0,0.0,0.0,0.0,0.0,0.0
48.659,0.0,0.0,0.0,0.0,0.0,0.0
48.696,0.0,0.0,0.0,0.0,0.0,0.0
48.717,0.0,0.0,0.0,0.0,0.0,0.0
48.738,0.0,0.0,0.0,0.0,0.0,0.0
48.759,0.0,0.0,0.0,0.0,0.0,0.0
48.78,0.0,0.0,0.0,0.0,0.0,0.0
48.816,0.0,0.0,0.0,0.0,0.0,0.0
48.837,0.0,0.0,0.0,0.0,0.0,0.0
48.858,0.0,0.0,0.0,0.0,0.0,0.0
48.879,0.0,0.0,0.0,0.0,0.0,0.0
48.9,0.0,0.0,0.0,0.0,0.0,0.0
48.934,0.0,0.0,0.0,0.0,0.0,0.0
48.955,0.0,0.0,0.0,0.0,0.0,0.0
48.976,0.0,0.0,0.0,0.0,0.0,0.0
48.997,0.0,0.0,0.0,0.0,0.0,0.0
49.018,0.0,0.0,0.0,0.0,0.0,0.0
49.052,0.0,0.0,0.0,0.0,0.0,0.0
49.073,0.0,0.0,0.0,0.0,0.0,0.0
49.094,0.0,0.0,0.0,0.0,0.0,0.0
49.115,0.0,0.0,0.0,0.0,0.0,0.0
49.136,0.0,0.0,0.0,0.0,0.0,0.0
49.171,0.0,0.0,0.0,0.0,0.0,0.0
49.192,0.0,0.0,0.0,0.0,0.0,0.0
49.213,0.0,0.0,0.0,0.0,0.0,0.0
49.234,0.0,0.0,0.0,0.0,0.0,0.0
49.255,0.0,0.0,0.0,0.0,0.0,0.0
49.291,0.0,0.0,0.0,0.0,0.0,0.0
49.312,0.0,0.0,0.0,0.0,0.0,0.0
49.333,0.0,0.0,0.0,0.0,0.0,0.0
49.354,0.0,0.0,0.0,0.0,0.0,0.0
49.375,0.0,0.0,0.0,0.0,0.0,0.0
49.409,0.0,0.0,0.0,0.0,0.0,0.0
49.431,0.0,0.0,0.0,0.0,0.0,0.0
49.452,0.0,0.0,0.0,0.0,0.0,0.0
49.473,0.0,0.0,0.0,0.0,0.0,0.0
49.494,0.0,0.0,0.0,0.0,0.0,0.0
49.528,0.0,0.0,0.0,0.0,0.0,0.0
49.549,0.0,0.0,0.0,0.0,0.0,0.0
49.57,0.0,0.0,0.0,0.0,0.0,0.0
49.591,0.0,0.0,0.0,0.0,0.0,0.0
49.612,0.0,0.0,0.0,0.0,0.0,0.0
49.647,0.0,0.0,0.0,0.0,0.0,0.0
49.668,0.0,0.0,0.0,0.0,0.0,0.0
49.689,0.0,0.0,0.0,0.0,0.0,0.0
49.71,0.0,0.0,0.0,0.0,0.0,0.0
49.731,0.0,0.0,0.0,0.0,0.0,0.0
49.766,0.0,0.0,0.0,0.0,0.0,0.0
49.787,0.0,0.0,0.0,0.0,0.0,0.0
49.808,0.0,0.0,0.0,0.0,0.0,0.0
49.829,0.0,0.0,0.0,0.0,0.0,0.0
49.85,0.0,0.0,0.0,0.0,0.0,0.0
49.885,0.0,0.0,0.0,0.0,0.0,0.0
49.906,0.0,0.0,0.0,0.0,0.0,0.0
49.927,0.0,0.0,0.0,0.0,0.0,0.0
49.948,0.0,0.0,0.0,0.0,0.0,0.0
49.969,0.0,0.0,0.0,0.0,0.0,0.0
50.004,0.0,0.0,0.0,0.0,0.0,0.0
50.025,0.0,0.0,0.0,0.0,0.0,0.0
50.046,0.0,0.0,0.0,0.0,0.0,0.0
50.067,0.0,0.0,0.0,0.0,0.0,0.0
50.088,0.0,0.0,0.0,0.0,0.0,0.0
50.124,0.0,0.0,0.0,0.0,0.0,0.0
50.145,0.0,0.0,0.0,0.0,0.0,0.0
50.166,0.0,0.0,0.0,0.0,0.0,0.0
50.187,0.0,0.0,0.0,0.0,0.0,0.0
50.208,0.0,0.0,0.0,0.0,0.0,0.0
50.243,0.0,0.0,0.0,0.0,0.0,0.0
50.264,0.0,0.0,0.0,0.0,0.0,0.0
50.285,0.0,0.0,0.0,0.0,0.0,0.0
50.306,0.0,0.0,0.0,0.0,0.0,0.0
50.327,0.0,0.0,0.0,0.0,0.0,0.0
50.361,0.0,0.0,0.0,0.0,0.0,0.0
50.382,0.0,0.0,0.0,0.0,0.0,0.0
50.403,0.0,0.0,0.0,0.0,0.0,0.0
50.424,0.0,0.0,0.0,0.0,0.0,0.0
50.445,0.0,0.0,0.0,0.0,0.0,0.0
50.481,0.0,0.0,0.0,0.0,0.0,0.0
50.502,0.0,0.0,0.0,0.0,0.0,0.0
50.523,0.0,0.0,0.0,0.0,0.0,0.0
50.544,0.0,0.0,0.0,0.0,0.0,0.0
50.565,0.0,0.0,0.0,0.0,0.0,0.0
50.6,0.0,0.0,0.0,0.0,0.0,0.0
50.621,0.0,0.0,0.0,0.0,0.0,0.0
50.642,0.0,0.0,0.0,0.0,0.0,0.0
50.663,0.0,0.0,0.0,0.0,0.0,0.0
50.684,0.0,0.0,0.0,0.0,0.0,0.0
50.719,0.0,0.0,0.0,0.0,0.0,0.0
50.74,0.0,0.0,0.0,0.0,0.0,0.0
50.761,0.0,0.0,0.0,0.0,0.0,0.0
50.782,0.0,0.0,0.0,0.0,0.0,0.0
50.803,0.0,0.0,0.0,0.0,0.0,0.0
50.838,0.0,0.0,0.0,0.0,0.0,0.0
50.859,0.0,0.0,0.0,0.0,0.0,0.0
50.88,0.0,0.0,0.0,0.0,0.0,0.0
50.902,0.0,0.0,0.0,0.0,0.0,0.0
50.922,0.0,0.0,0.0,0.0,0.0,0.0
50.958,0.0,0.0,0.0,0.0,0.0,0.0
50.979,0.0,0.0,0.0,0.0,0.0,0.0
51.0,0.0,0.0,0.0,0.0,0.0,0.0
51.021,0.0,0.0,0.0,0.0,0.0,0.0
51.042,0.0,0.0,0.0,0.0,0.0,0.0
51.078,0.0,0.0,0.0,0.0,0.0,0.0
51.099,0.0,0.0,0.0,0.0,0.0,0.0
51.12,0.0,0.0,0.0,0.0,0.0,0.0
51.141,0.0,0.0,0.0,0.0,0.0,0.0
51.162,0.0,0.0,0.0,0.0,0.0,0.0
51.197,0.0,0.0,0.0,0.0,0.0,0.0
51.218,0.0,0.0,0.0,0.0,0.0,0.0
51.239,0.0,0.0,0.0,0.0,0.0,0.0
51.26,0.0,0.0,0.0,0.0,0.0,0.0
51.281,0.0,0.0,0.0,0.0,0.0,0.0
51.316,0.0,0.0,0.0,0.0,0.0,0.0
51.337,0.0,0.0,0.0,0.0,0.0,0.0
51.358,0.0,0.0,0.0,0.0,0.0,0.0
51.379,0.0,0.0,0.0,0.0,0.0,0.0
51.4,0.0,0.0,0.0,0.0,0.0,0.0
51.435,0.0,0.0,0.0,0.0,0.0,0.0
51.456,0.0,0.0,0.0,0.0,0.0,0.0
51.477,0.0,0.0,0.0,0.0,0.0,0.0
51.498,0.0,0.0,0.0,0.0,0.0,0.0
51.52,0.0,0.0,0.0,0.0,0.0,0.0
51.554,0.0,0.0,0.0,0.0,0.0,0.0
51.575,0.0,0.0,0.0,0.0,0.0,0.0
51.596,0.0,0.0,0.0,0.0,0.0,0.0
51.617,0.0,0.0,0.0,0.0,0.0,0.0
51.638,0.0,0.0,0.0,0.0,0.0,0.0
51.674,0.0,0.0,0.0,0.0,0.0,0.0
51.695,0.0,0.0,0.0,0.0,0.0,0.0
51.716,0.0,0.0,0.0,0.0,0.0,0.0
51.737,0.0,0.0,0.0,0.0,0.0,0.0
51.758,0.0,0.0,0.0,0.0,0.0,0.0
51.792,0.0,0.0,0.0,0.0,0.0,0.0
51.813,0.0,0.0,0.0,0.0,0.0,0.0
51.834,0.0,0.0,0.0,0.0,0.0,0.0
51.855,0.0,0.0,0.0,0.0,0.0,0.0
51.876,0.0,0.0,0.0,0.0,0.0,0.0
51.912,0.0,0.0,0.0,0.0,0.0,0.0
51.933,0.0,0.0,0.0,0.0,0.0,0.0
51.954,0.0,0.0,0.0,0.0,0.0,0.0
51.975,0.0,0.0,0.0,0.0,0.0,0.0
51.996,0.0,0.0,0.0,0.0,0.0,0.0
52.031,0.0,0.0,0.0,0.0,0.0,0.0
52.052,0.0,0.0,0.0,0.0,0.0,0.0
52.073,0.0,0.0,0.0,0.0,0.0,0.0
52.094,0.0,0.0,0.0,0.0,0.0,0.0
52.115,0.0,0.0,0.0,0.0,0.0,0.0
52.151,0.0,0.0,0.0,0.0,0.0,0.0
52.172,0.0,0.0,0.0,0.0,0.0,0.0
52.193,0.0,0.0,0.0,0.0,0.0,0.0
52.214,0.0,0.0,0.0,0.0,0.0,0.0
52.235,0.0,0.0,0.0,0.0,0.0,0.0
52.271,0.0,0.0,0.0,0.0,0.0,0.0
52.292,0.0,0.0,0.0,0.0,0.0,0.0
52.313,0.0,0.0,0.0,0.0,0.0,0.0
52.334,0.0,0.0,0.0,0.0,0.0,0.0
52.355,0.0,0.0,0.0,0.0,0.0,0.0
52.393,0.0,0.0,0.0,0.0,0.0,0.0
52.414,0.0,0.0,0.0,0.0,0.0,0.0
52.435,0.0,0.0,0.0,0.0,0.0,0.0
52.456,0.0,0.0,0.0,0.0,0.0,0.0
52.492,0.0,0.0,0.0,0.0,0.0,0.0
52.513,0.0,0.0,0.0,0.0,0.0,0.0
52.534,0.0,0.0,0.0,0.0,0.0,0.0
52.555,0.0,0.0,0.0,0.0,0.0,0.0
52.575,0.0,0.0,0.0,0.0,0.0,0.0
52.614,0.0,0.0,0.0,0.0,0.0,0.0
52.635,0.0,0.0,0.0,0.0,0.0,0.0
52.656,0.0,0.0,0.0,0.0,0.0,0.0
52.677,0.0,0.0,0.0,0.0,0.0,0.0
52.711,0.0,0.0,0.0,0.0,0.0,0.0
52.732,0.0,0.0,0.0,0.0,0.0,0.0
52.753,0.0,0.0,0.0,0.0,0.0,0.0
52.774,0.0,0.0,0.0,0.0,0.0,0.0
52.795,0.0,0.0,0.0,0.0,0.0,0.0
52.831,0.0,0.0,0.0,0.0,0.0,0.0
52.852,0.0,0.0,0.0,0.0,0.0,0.0
52.873,0.0,0.0,0.0,0.0,0.0,0.0
52.894,0.0,0.0,0.0,0.0,0.0,0.0
52.915,0.0,0.0,0.0,0.0,0.0,0.0
52.95,0.0,0.0,0.0,0.0,0.0,0.0
52.971,0.0,0.0,0.0,0.0,0.0,0.0
52.991,0.0,0.0,0.0,0.0,0.0,0.0
53.012,0.0,0.0,0.0,0.0,0.0,0.0
53.033,0.0,0.0,0.0,0.0,0.0,0.0
53.068,0.0,0.0,0.0,0.0,0.0,0.0
53.089,0.0,0.0,0.0,0.0,0.0,0.0
53.11,0.0,0.0,0.0,0.0,0.0,0.0
53.131,0.0,0.0,0.0,0.0,0.0,0.0
53.152,0.0,0.0,0.0,0.0,0.0,0.0
53.182,0.0,0.0,0.0,0.0,0.0,0.0
53.203,0.0,0.0,0.0,0.0,0.0,0.0
53.224,0.0,0.0,0.0,0.0,0.0,0.0
53.245,0.0,0.0,0.0,0.0,0.0,0.0
53.266,0.0,0.0,0.0,0.0,0.0,0.0
53.297,0.0,0.0,0.0,0.0,0.0,0.0
53.318,0.0,0.0,0.0,0.0,0.0,0.0
53.34,0.0,0.0,0.0,0.0,0.0,0.0
53.361,0.0,0.0,0.0,0.0,0.0,0.0
53.382,0.0,0.0,0.0,0.0,0.0,0.0
53.414,0.0,0.0,0.0,0.0,0.0,0.0
53.435,0.0,0.0,0.0,0.0,0.0,0.0
53.456,0.0,0.0,0.0,0.0,0.0,0.0
53.477,0.0,0.0,0.0,0.0,0.0,0.0
53.498,0.0,0.0,0.0,0.0,0.0,0.0
53.533,0.0,0.0,0.0,0.0,0.0,0.0
53.554,0.0,0.0,0.0,0.0,0.0,0.0
53.575,0.0,0.0,0.0,0.0,0.0,0.0
53.596,0.0,0.0,0.0,0.0,0.0,0.0
53.617,0.0,0.0,0.0,0.0,0.0,0.0
53.652,0.0,0.0,0.0,0.0,0.0,0.0
53.673,0.0,0.0,0.0,0.0,0.0,0.0
53.694,0.0,0.0,0.0,0.0,0.0,0.0
53.715,0.0,0.0,0.0,0.0,0.0,0.0
53.736,0.0,0.0,0.0,0.0,0.0,0.0
53.771,0.0,0.0,0.0,0.0,0.0,0.0
53.792,0.0,0.0,0.0,0.0,0.0,0.0
53.813,0.0,0.0,0.0,0.0,0.0,0.0
53.834,0.0,0.0,0.0,0.0,0.0,0.0
53.855,0.0,0.0,0.0,0.0,0.0,0.0
53.889,0.0,0.0,0.0,0.0,0.0,0.0
53.91,0.0,0.0,0.0,0.0,0.0,0.0
53.931,0.0,0.0,0.0,0.0,0.0,0.0
53.952,0.0,0.0,0.0,0.0,0.0,0.0
53.973,0.0,0.0,0.0,0.0,0.0,0.0
54.007,0.0,0.0,0.0,0.0,0.0,0.0
54.028,0.0,0.0,0.0,0.0,0.0,0.0
54.049,0.0,0.0,0.0,0.0,0.0,0.0
54.07,0.0,0.0,0.0,0.0,0.0,0.0
54.091,0.0,0.0,0.0,0.0,0.0,0.0
54.126,0.0,0.0,0.0,0.0,0.0,0.0
54.147,0.0,0.0,0.0,0.0,0.0,0.0
54.168,0.0,0.0,0.0,0.0,0.0,0.0
54.189,0.0,0.0,0.0,0.0,0.0,0.0
54.21,0.0,0.0,0.0,0.0,0.0,0.0
54.244,0.0,0.0,0.0,0.0,0.0,0.0
54.265,0.0,0.0,0.0,0.0,0.0,0.0
54.286,0.0,0.0,0.0,0.0,0.0,0.0
54.307,0.0,0.0,0.0,0.0,0.0,0.0
54.328,0.0,0.0,0.0,0.0,0.0,0.0
54.362,0.0,0.0,0.0,0.0,0.0,0.0
54.383,0.0,0.0,0.0,0.0,0.0,0.0
54.404,0.0,0.0,0.0,0.0,0.0,0.0
54.425,0.0,0.0,0.0,0.0,0.0,0.0
54.446,0.0,0.0,0.0,0.0,0.0,0.0
54.482,0.0,0.0,0.0,0.0,0.0,0.0
54.503,0.0,0.0,0.0,0.0,0.0,0.0
54.524,0.0,0.0,0.0,0.0,0.0,0.0
54.545,0.0,0.0,0.0,0.0,0.0,0.0
54.566,0.0,0.0,0.0,0.0,0.0,0.0
54.601,0.0,0.0,0.0,0.0,0.0,0.0
54.622,0.0,0.0,0.0,0.0,0.0,0.0
54.642,0.0,0.0,0.0,0.0,0.0,0.0
54.663,0.0,0.0,0.0,0.0,0.0,0.0
54.684,0.0,0.0,0.0,0.0,0.0,0.0
54.722,0.0,0.0,0.0,0.0,0.0,0.0
54.743,0.0,0.0,0.0,0.0,0.0,0.0
54.764,0.0,0.0,0.0,0.0,0.0,0.0
54.785,0.0,0.0,0.0,0.0,0.0,0.0
54.819,0.0,0.0,0.0,0.0,0.0,0.0
54.84,0.0,0.0,0.0,0.0,0.0,0.0
54.861,0.0,0.0,0.0,0.0,0.0,0.0
54.882,0.0,0.0,0.0,0.0,0.0,0.0
54.903,0.0,0.0,0.0,0.0,0.0,0.0
54.94,0.0,0.0,0.0,0.0,0.0,0.0
54.961,0.0,0.0,0.0,0.0,0.0,0.0
54.982,0.0,0.0,0.0,0.0,0.0,0.0
55.003,0.0,0.0,0.0,0.0,0.0,0.0
55.024,0.0,0.0,0.0,0.0,0.0,0.0
55.06,0.0,0.0,0.0,0.0,0.0,0.0
55.081,0.0,0.0,0.0,0.0,0.0,0.0
55.102,0.0,0.0,0.0,0.0,0.0,0.0
55.122,0.0,0.0,0.0,0.0,0.0,0.0
55.143,0.0,0.0,0.0,0.0,0.0,0.0
55.173,0.0,0.0,0.0,0.0,0.0,0.0
55.194,0.0,0.0,0.0,0.0,0.0,0.0
55.215,0.0,0.0,0.0,0.0,0.0,0.0
55.236,0.0,0.0,0.0,0.0,0.0,0.0
55.257,0.0,0.0,0.0,0.0,0.0,0.0
55.296,0.0,0.0,0.0,0.0,0.0,0.0
55.317,0.0,0.0,0.0,0.0,0.0,0.0
55.338,0.0,0.0,0.0,0.0,0.0,0.0
55.36,0.0,0.0,0.0,0.0,0.0,0.0
55.395,0.0,0.0,0.0,0.0,0.0,0.0
55.416,0.0,0.0,0.0,0.0,0.0,0.0
55.437,0.0,0.0,0.0,0.0,0.0,0.0
55.458,0.0,0.0,0.0,0.0,0.0,0.0
55.479,0.0,0.0,0.0,0.0,0.0,0.0
55.517,0.0,0.0,0.0,0.0,0.0,0.0
55.538,0.0,0.0,0.0,0.0,0.0,0.0
55.559,0.0,0.0,0.0,0.0,0.0,0.0
55.58,0.0,0.0,0.0,0.0,0.0,0.0
55.616,0.0,0.0,0.0,0.0,0.0,0.0
55.637,0.0,0.0,0.0,0.0,0.0,0.0
55.658,0.0,0.0,0.0,0.0,0.0,0.0
55.679,0.0,0.0,0.0,0.0,0.0,0.0
55.7,0.0,0.0,0.0,0.0,0.0,0.0
55.731,0.0,0.0,0.0,0.0,0.0,0.0
55.752,0.0,0.0,0.0,0.0,0.0,0.0
55.773,0.0,0.0,0.0,0.0,0.0,0.0
55.794,0.0,0.0,0.0,0.0,0.0,0.0
55.815,0.0,0.0,0.0,0.0,0.0,0.0
55.852,0.0,0.0,0.0,0.0,0.0,0.0
55.873,0.0,0.0,0.0,0.0,0.0,0.0
55.894,0.0,0.0,0.0,0.0,0.0,0.0
55.915,0.0,0.0,0.0,0.0,0.0,0.0
55.936,0.0,0.0,0.0,0.0,0.0,0.0
55.973,0.0,0.0,0.0,0.0,0.0,0.0
55.993,0.0,0.0,0.0,0.0,0.0,0.0
56.013,0.0,0.0,0.0,0.0,0.0,0.0
56.034,0.0,0.0,0.0,0.0,0.0,0.0
56.055,0.0,0.0,0.0,0.0,0.0,0.0
56.091,0.0,0.0,0.0,0.0,0.0,0.0
56.112,0.0,0.0,0.0,0.0,0.0,0.0
56.133,0.0,0.0,0.0,0.0,0.0,0.0
56.154,0.0,0.0,0.0,0.0,0.0,0.0
56.175,0.0,0.0,0.0,0.0,0.0,0.0
56.21,0.0,0.0,0.0,0.0,0.0,0.0
56.231,0.0,0.0,0.0,0.0,0.0,0.0
56.252,0.0,0.0,0.0,0.0,0.0,0.0
56.273,0.0,0.0,0.0,0.0,0.0,0.0
56.294,0.0,0.0,0.0,0.0,0.0,0.0
56.329,0.0,0.0,0.0,0.0,0.0,0.0
56.351,0.0,0.0,0.0,0.0,0.0,0.0
56.372,0.0,0.0,0.0,0.0,0.0,0.0
56.393,0.0,0.0,0.0,0.0,0.0,0.0
56.414,0.0,0.0,0.0,0.0,0.0,0.0
56.449,0.0,0.0,0.0,0.0,0.0,0.0
56.47,0.0,0.0,0.0,0.0,0.0,0.0
56.491,0.0,0.0,0.0,0.0,0.0,0.0
56.512,0.0,0.0,0.0,0.0,0.0,0.0
56.533,0.0,0.0,0.0,0.0,0.0,0.0
56.568,0.0,0.0,0.0,0.0,0.0,0.0
56.589,0.0,0.0,0.0,0.0,0.0,0.0
56.61,0.0,0.0,0.0,0.0,0.0,0.0
56.631,0.0,0.0,0.0,0.0,0.0,0.0
56.652,0.0,0.0,0.0,0.0,0.0,0.0
56.688,0.0,0.0,0.0,0.0,0.0,0.0
56.709,0.0,0.0,0.0,0.0,0.0,0.0
56.73,0.0,0.0,0.0,0.0,0.0,0.0
56.75,0.0,0.0,0.0,0.0,0.0,0.0
56.771,0.0,0.0,0.0,0.0,0.0,0.0
56.806,0.0,0.0,0.0,0.0,0.0,0.0
56.827,0.0,0.0,0.0,0.0,0.0,0.0
56.848,0.0,0.0,0.0,0.0,0.0,0.0
56.869,0.0,0.0,0.0,0.0,0.0,0.0
56.89,0.0,0.0,0.0,0.0,0.0,0.0
56.925,0.0,0.0,0.0,0.0,0.0,0.0
56.946,0.0,0.0,0.0,0.0,0.0,0.0
56.967,0.0,0.0,0.0,0.0,0.0,0.0
56.988,0.0,0.0,0.0,0.0,0.0,0.0
57.009,0.0,0.0,0.0,0.0,0.0,0.0
57.045,0.0,0.0,0.0,0.0,0.0,0.0
57.066,0.0,0.0,0.0,0.0,0.0,0.0
57.087,0.0,0.0,0.0,0.0,0.0,0.0
57.108,0.0,0.0,0.0,0.0,0.0,0.0
57.129,0.0,0.0,0.0,0.0,0.0,0.0
57.164,0.0,0.0,0.0,0.0,0.0,0.0
57.185,0.0,0.0,0.0,0.0,0.0,0.0
57.206,0.0,0.0,0.0,0.0,0.0,0.0
57.227,0.0,0.0,0.0,0.0,0.0,0.0
57.248,0.0,0.0,0.0,0.0,0.0,0.0
57.287,0.0,0.0,0.0,0.0,0.0,0.0
57.308,0.0,0.0,0.0,0.0,0.0,0.0
57.329,0.0,0.0,0.0,0.0,0.0,0.0
57.35,0.0,0.0,0.0,0.0,0.0,0.0
57.386,0.0,0.0,0.0,0.0,0.0,0.0
57.407,0.0,0.0,0.0,0.0,0.0,0.0
57.428,0.0,0.0,0.0,0.0,0.0,0.0
57.449,0.0,0.0,0.0,0.0,0.0,0.0
57.47,0.0,0.0,0.0,0.0,0.0,0.0
57.507,0.0,0.0,0.0,0.0,0.0,0.0
57.528,0.0,0.0,0.0,0.0,0.0,0.0
57.549,0.0,0.0,0.0,0.0,0.0,0.0
57.57,0.0,0.0,0.0,0.0,0.0,0.0
57.591,0.0,0.0,0.0,0.0,0.0,0.0
57.626,0.0,0.0,0.0,0.0,0.0,0.0
57.647,0.0,0.0,0.0,0.0,0.0,0.0
57.668,0.0,0.0,0.0,0.0,0.0,0.0
57.689,0.0,0.0,0.0,0.0,0.0,0.0
57.71,0.0,0.0,0.0,0.0,0.0,0.0
57.746,0.0,0.0,0.0,0.0,0.0,0.0
57.767,0.0,0.0,0.0,0.0,0.0,0.0
57.788,0.0,0.0,0.0,0.0,0.0,0.0
57.809,0.0,0.0,0.0,0.0,0.0,0.0
57.83,0.0,0.0,0.0,0.0,0.0,0.0
57.865,0.0,0.0,0.0,0.0,0.0,0.0
57.886,0.0,0.0,0.0,0.0,0.0,0.0
57.907,0.0,0.0,0.0,0.0,0.0,0.0
57.928,0.0,0.0,0.0,0.0,0.0,0.0
57.949,0.0,0.0,0.0,0.0,0.0,0.0
57.985,0.0,0.0,0.0,0.0,0.0,0.0
58.006,0.0,0.0,0.0,0.0,0.0,0.0
58.027,0.0,0.0,0.0,0.0,0.0,0.0
58.048,0.0,0.0,0.0,0.0,0.0,0.0
58.069,0.0,0.0,0.0,0.0,0.0,0.0
58.104,0.0,0.0,0.0,0.0,0.0,0.0
58.125,0.0,0.0,0.0,0.0,0.0,0.0
58.146,0.0,0.0,0.0,0.0,0.0,0.0
58.167,0.0,0.0,0.0,0.0,0.0,0.0
58.188,0.0,0.0,0.0,0.0,0.0,0.0
58.223,0.0,0.0,0.0,0.0,0.0,0.0
58.244,0.0,0.0,0.0,0.0,0.0,0.0
58.265,0.0,0.0,0.0,0.0,0.0,0.0
58.286,0.0,0.0,0.0,0.0,0.0,0.0
